"TRIP_ID","TRAVEL_TIME"
"1373975967620000207",2774
"1373977071620000058",1233
"1373977626620000010",554
"1373977642620000468",718
"1373977770620000055",582
"1373988876620000406",901
"1373990325620000460",834
"1373990027620000077",1073
"1373987643620000243",4020
"1373990142620000076",652
"1373990203620000570",1236
"1373989667620000686",1018
"1373989400620000305",1032
"1373989945620000408",811
"1373990177620000500",1014
"1373990011620000595",742
"1373989216620000177",628
"1373989464620000343",742
"1373990289620000507",832
"1373990125620000279",735
"1373989386620000669",1213
"1374026247620000486",974
"1374042270620000187",734
"1373988908620000251",924
"1374063777620000352",819
"1374063807620000345",771
"1374063491620000373",1093
"1374075806620000128",862
"1374076429620000041",822
"1374075175620000658",1281
"1374075041620000094",1535
"1374075506620000472",1638
"1374075506620000083",1534
"1374076489620000672",934
"1374076411620000040",1189
"1374074919620000246",2126
"1374076092620000680",1292
"1374076099620000514",993
"1374127818620000042",1676
"1374150006620000067",716
"1374149994620000120",1230
"1374160699620000562",2389
"1374161996620000222",845
"1374161902620000114",663
"1374149800620000198",904
"1374162758620000616",1049
"1374163087620000017",780
"1374162392620000129",1474
"1374161821620000424",1131
"1374162113620000328",1061
"1374163128620000055",947
"1374161013620000387",2243
"1374159942620000297",3505
"1374162789620000327",1491
"1374162834620000041",1111
"1374162768620000268",734
"1374162207620000013",940
"1374162787620000252",883
"1374198939620000328",969
"1374236739620000487",815
"1374236536620000601",1346
"1374236661620000451",635
"1374236016620000340",1682
"1374236871620000426",999
"1374248184620000118",894
"1374246337620000067",2860
"1374249531620000157",884
"1374247659620000419",1595
"1374248321620000050",1069
"1374209432620000904",15669
"1374249594620000483",840
"1374285490620000254",466
"1374284885620000359",1407
"1374285533620000542",537
"1374285395620000179",753
"1374285314620000276",651
"1374249571620000036",998
"1374301705620000199",886
"1374301464620000476",700
"1374301496620000235",591
"1374301701620000255",756
"1374300059620000684",2938
"1374301386620000012",514
"1374323171620000480",688
"1374322129620000472",2489
"1374323341620000395",637
"1374323354620000171",672
"1374322413620000207",1556
"1374335499620000013",694
"1374335460620000403",912
"1374335804620000009",894
"1374371915620000273",669
"1374371891620000686",591
"1374371927620000423",629
"1374371748620000057",778
"1374371689620000242",591
"1374371681620000004",721
"1374388102620000527",456
"1374332851620000383",4117
"1374388184620000066",971
"1374409479620000345",586
"1374408501620000186",2855
"1374421021620000651",883
"1374421336620000450",1113
"1374422070620000574",801
"1374422090620000254",629
"1374421744620000363",728
"1374420980620000675",862
"1374457774620000364",1047
"1374458393620000458",572
"1374388031620000304",540
"1374474197620000346",951
"1374473240620000562",2312
"1374474438620000360",758
"1374474547620000279",1393
"1374408917620000192",1202
"1374495450620000205",4137
"1374496139620000363",987
"1374495167620000279",1372
"1374495448620000002",1693
"1374507720620000250",845
"1374507673620000026",694
"1374507258620000272",948
"1374507148620000488",1080
"1374508709620000409",1112
"1374507650620000542",1039
"1374508581620000608",633
"1374507071620000004",1159
"1374507161620000421",1064
"1374507737620000338",1685
"1374507541620000297",1257
"1374508457620000012",980
"1374507672620000693",768
"1374544468620000268",741
"1374560760620000534",1554
"1374560796620000331",561
"1374560067620000344",1087
"1374558553620000334",5074
"1374582272620000108",944
"1374582514620000311",522
"1374582505620000680",552
"1374582447620000373",1066
"1374582329620000607",601
"1374593967620000050",1428
"1374593522620000114",1179
"1374592532620000172",3355
"1374595110620000435",4390
"1374594997620000633",860
"1374473882620000480",859
"1374592888620000395",2682
"1374594122620000486",774
"1374594446620000561",1392
"1374594285620000373",935
"1374647394620000066",943
"1374646915620000231",805
"1374668747620000509",850
"1374668576620000596",1029
"1374668869620000515",783
"1374668378620000279",1034
"1374668668620000160",1525
"1374680540620000286",1123
"1374680243620000488",975
"1374681296620000171",1163
"1374679836620000561",1288
"1374681518620000206",774
"1374679129620000383",2662
"1374680556620000344",736
"1374733778620000077",711
"1374733413620000114",838
"1374764150620000142",4794
"1374766518620000565",873
"1374767982620000554",1141
"1374766784620000026",891
"1374767651620000520",1072
"1374766899620000172",1033
"1374767982620000514",1414
"1374765975620000190",3237
"1374767876620000600",947
"1374767541620000257",1394
"1374767730620000186",1300
"1374767744620000036",1092
"1374820061620000618",401
"1374819989620000484",943
"1374819870620000320",877
"1374820167620000305",610
"1374841646620000524",567
"1374841355620000686",1083
"1374841236620000255",1014
"1374841602620000518",756
"1374840594620000668",2233
"1374834904620000171",9598
"1374853234620000197",1002
"1374852918620000446",950
"1374852750620000296",1428
"1374851894620000037",3110
"1374854371620000040",660
"1374854038620000611",1006
"1374841496620000250",838
"1374854248620000142",1451
"1374853320620000561",1014
"1374854088620000011",1022
"1374890260620000005",672
"1374889509620000006",1267
"1374889927620000687",641
"1374906503620000268",745
"1374906311620000421",555
"1374905728620000279",2049
"1374906071620000648",804
"1374927897620000686",1269
"1374939854620000467",595
"1374939638620000450",885
"1374940196620000233",1137
"1374939168620000160",1002
"1374976192620000472",1055
"1374976498620000651",617
"1374976306620000216",987
"1374975788620000004",1329
"1374992922620000464",586
"1374992012620000364",1492
"1374992117620000648",1788
"1375014563620000560",651
"1375026128620000452",1092
"1375026947620000458",792
"1375026223620000525",902
"1375027156620000668",813
"1375062834620000406",592
"1375063137620000454",395
"1375062500620000497",936
"1375100770620000113",881
"1375100491620000345",798
"1375112547620000429",795
"1375112377620000621",943
"1375112618620000235",625
"1375110749620000377",2684
"1375111331620000297",2422
"1375111913620000901",1790
"1375112478620000055",860
"1375113431620000674",1228
"1375111849620000006",1390
"1375149465620000067",555
"1375149488620000424",442
"1375113374620000515",951
"1375112228620000514",1021
"1375113218620000507",1559
"1375100663620000464",1081
"1375111894620000104",1045
"1375165521620000663",555
"1375165600620000271",765
"1375187317620000513",894
"1375187013620000001",988
"1375186193620000324",1575
"1375186950620000571",1084
"1375198822620000345",924
"1375198172620000333",1963
"1375197570620000111",2886
"1375199751620000258",754
"1375198844620000429",682
"1375199339620000308",1485
"1375198384620000085",986
"1375199759620000589",983
"1375199868620000309",843
"1375235760620000671",584
"1375199952620000391",834
"1375199348620000197",1751
"1375251885620000578",533
"1375198678620000032",744
"1375251669620000397",821
"1375273445620000042",765
"1375273058620000138",1106
"1375273738620000015",829
"1375284983620000435",1347
"1375285452620000492",1015
"1375285902620000578",946
"1375285969620000199",828
"1375285491620000502",928
"1375285435620000668",720
"1375285616620000554",1156
"1375285822620000008",904
"1375286176620000089",855
"1375285968620000500",1204
"1375285886620000623",975
"1375286224620000610",920
"1375285169620000517",1088
"1375322382620000561",882
"1375321924620000252",594
"1375338484620000901",529
"1375025681620000100",3649
"1375359745620000680",775
"1375360127620000066",1309
"1375359822620000665",678
"1375371574620000294",690
"1375372505620000233",765
"1375372708620000180",633
"1375372699620000634",683
"1375372416620000230",828
"1375371746620000013",724
"1375372772620000345",890
"1375372317620000688",2065
"1375358380620000196",4060
"1375408799620000249",681
"1375371319620000386",990
"1375446323620000476",672
"1375446013620000067",964
"1375445066620000166",4306
"1375457195620000680",1584
"1375457995620000252",1039
"1375452439620000304",8455
"1375457899620000042",2502
"1375458832620000206",742
"1375457131620000037",1949
"1375459006620000303",699
"1375459191620000680",1900
"1375458157620000184",813
"1375458624620000392",948
"1375457196620000409",1929
"1375458642620000473",1325
"1375493975620000256",2049
"1375495159620000280",678
"1375494719620000153",990
"1375495036620000013",586
"1375511355620000435",406
"1375531788620000435",1453
"1375545363620000037",718
"1375545083620000540",1417
"1375544602620000458",836
"1375544532620000022",799
"1375543111620000542",2985
"1375545256620000697",739
"1375545442620000243",777
"1375581484620000640",602
"1375581406620000328",560
"1375544375620000172",1105
"1375597509620000518",661
"1375597491620000137",655
"1375618862620000364",788
"1375619035620000195",855
"1375619184620000359",599
"1375619292620000598",890
"1375631758620000239",675
"1375631929620000309",932
"1375628569620000226",4628
"1375631936620000408",561
"1375631339620000343",1254
"1375631573620000649",1144
"1375631549620000037",849
"1375683667620000346",1038
"1375683982620000406",484
"1375705764620000289",914
"1375704590620000158",3128
"1375704251620000429",2297
"1375718372620000600",615
"1375718350620000171",1255
"1375718022620000053",1089
"1375718098620000606",1030
"1375717954620000480",894
"1375704467620000527",2050
"1375717420620000213",1011
"1375718327620000359",611
"1375717636620000657",1261
"1375753347620000307",1578
"1375753779620000108",826
"1375717134620000373",1025
"1375770517620000429",478
"1375769959620000496",1916
"1375792140620000540",893
"1375803377620000074",939
"1375803580620000327",749
"1375798454620000030",9717
"1375803409620000395",822
"1375803826620000120",639
"1375803396620000543",831
"1375804310620000026",949
"1375800809620000337",7820
"1375804749620000004",864
"1375804278620000013",802
"1375839733620000334",2075
"1375856788620000065",613
"1375855795620000455",3872
"1375856947620000066",955
"1375878432620000434",647
"1375890844620000197",762
"1375891186620000128",784
"1375890961620000303",744
"1375888654620000235",2437
"1375891057620000463",977
"1375888016620000142",3847
"1375890187620000393",831
"1375890372620000099",1884
"1375891106620000328",921
"1375888964620000213",3429
"1375926843620000325",716
"1375891083620000386",993
"1375943349620000483",465
"1375943174620000572",517
"1375942740620000066",714
"1375964642620000286",1105
"1375964311620000539",1515
"1375963865620000506",1327
"1375976830620000222",1012
"1375976237620000144",737
"1375964402620000516",750
"1375976663620000603",779
"1375976036620000454",1801
"1376013123620000013",1179
"1375976320620000515",1241
"1376029408620000066",916
"1376029110620000314",1879
"1376029428620000341",714
"1376029254620000486",805
"1375977159620000109",971
"1376051393620000603",855
"1376050627620000594",1308
"1376051345620000156",685
"1376051285620000576",669
"1376044207620000446",12446
"1376063179620000465",2508
"1376063233620000523",1231
"1376063857620000640",793
"1376062684620000085",744
"1376063881620000618",770
"1376063310620000326",1490
"1376051398620000161",984
"1376061565620000672",2430
"1376099414620000327",762
"1376063143620000224",1213
"1376116002620000904",1663
"1376115817620000309",861
"1376147586620000173",4009
"1376149966620000226",719
"1376149299620000178",567
"1376149459620000005",592
"1376116104620000010",533
"1376150115620000345",728
"1376147874620000364",3534
"1376150135620000057",448
"1376186364620000665",759
"1376186205620000446",492
"1376186346620000041",924
"1376202598620000483",492
"1376224118620000321",1420
"1376235613620000273",624
"1376236524620000207",979
"1376236748620000074",841
"1376186253620000020",667
"1376235632620000199",957
"1376272306620000360",863
"1376272317620000560",879
"1376272478620000199",661
"1376235609620000187",530
"1376288473620000598",937
"1376061718620000050",4900
"1376309943620000674",843
"1376322178620000678",1193
"1376321808620000051",1856
"1376321924620000343",722
"1376322124620000900",1026
"1376322941620000446",777
"1376322662620000338",2513
"1376322470620000594",1348
"1376322784620000257",881
"1376322731620000233",710
"1376321980620000561",1455
"1376322021620000400",786
"1376322433620000560",1164
"1376321716620000137",858
"1376358989620000153",472
"1376375223620000178",615
"1376322312620000611",1157
"1376374515620000351",1979
"1376408641620000007",835
"1376408754620000310",1585
"1376409372620000421",434
"1376408337620000215",994
"1376407659620000267",1423
"1376445375620000380",303
"1376482764620000633",928
"1376494807620000460",527
"1376491757620000608",6166
"1376494435620000105",1679
"1376495946620000589",846
"1376494848620000272",874
"1376495731620000257",787
"1376495368620000246",720
"1376494543620000360",749
"1376494641620000611",917
"1376495855620000653",1096
"1376482627620000620",1001
"1376495300620000356",1159
"1376495619620000005",1250
"1376461683620000154",573
"1376531988620000136",760
"1376531506620000171",758
"1376531961620000465",628
"1376531706620000249",513
"1376547574620000904",1339
"1376494968620000226",645
"1376547784620000517",1162
"1376548072620000434",466
"1376531616620000549",691
"1376547671620000105",718
"1376581183620000463",1299
"1376581102620000451",745
"1376580910620000296",878
"1376581987620000383",1197
"1376581365620000349",699
"1376569793620000497",580
"1376569670620000179",963
"1376582314620000904",1710
"1376546706620000173",2823
"1376634598620000525",633
"1376633548620000665",1381
"1376655910620000307",768
"1376655982620000481",912
"1376667676620000273",1012
"1376668564620000066",1003
"1376667891620000372",1087
"1376667297620000057",1690
"1376668077620000518",1438
"1376667669620000233",820
"1376667795620000514",1024
"1376668314620000326",1047
"1376667141620000129",1194
"1376668747620000160",912
"1376668499620000281",1087
"1376668018620000681",1745
"1376667420620000497",1196
"1376704384620000089",733
"1376704636620000364",548
"1376704740620000380",600
"1376704406620000454",1011
"1376717558620000276",4848
"1376664551620000608",5041
"1376720837620000513",523
"1376720763620000173",610
"1376720699620000515",843
"1376742296620000481",640
"1376754567620000576",836
"1376754438620000426",1077
"1376754113620000579",850
"1376753637620000081",1214
"1376754268620000597",775
"1376717173620000542",11149
"1376754578620000089",1797
"1376790920620000557",670
"1376806862620000014",948
"1376806686620000190",1165
"1376828880620000160",613
"1376828877620000480",834
"1376828491620000216",722
"1376828785620000403",1858
"1376790951620000020",656
"1376841439620000108",650
"1376840602620000188",471
"1376840407620000565",739
"1376841536620000509",707
"1376840483620000074",718
"1376841420620000263",593
"1376877492620000333",400
"1376892965620000901",1474
"1376753800620000094",1037
"1376548076620000507",766
"1376915376620000171",854
"1376926879620000598",906
"1376926117620000108",1283
"1376926220620000159",1428
"1376926870620000039",840
"1376927433620000108",1613
"1376927723620000621",727
"1376927840620000386",661
"1376927969620000140",1035
"1376926046620000680",1320
"1376927946620000446",1004
"1376979993620000178",439
"1376979694620000217",1109
"1377001723620000361",840
"1377001288620000158",925
"1377001737620000036",678
"1377001449620000166",780
"1377013941620000321",1371
"1377001115620000198",1117
"1377013586620000465",1014
"1377013036620000119",682
"1377001640620000179",637
"1377012755620000615",930
"1377013416620000597",929
"1377014189620000487",829
"1377013039620000009",976
"1377013421620000327",933
"1377014315620000199",1110
"1377014006620000325",893
"1377050174620000626",847
"1377066507620000066",952
"1377066093620000455",2094
"1377049960620000611",871
"1377066334620000015",539
"1377088059620000156",747
"1377088096620000251",663
"1377099640620000380",635
"1377066050620000662",891
"1377100445620000072",877
"1377099815620000100",868
"1377100616620000331",957
"1377099054620000166",1615
"1377100619620000066",1055
"1377100491620000435",930
"1377100363620000089",1528
"1377099358620000429",1088
"1377100190620000464",951
"1377174322620000423",995
"1377174302620000359",678
"1377173863620000207",1543
"1377186287620000310",691
"1377186532620000502",2097
"1377185971620000074",658
"1377186252620000483",731
"1377186133620000383",578
"1377185760620000229",858
"1377186148620000508",650
"1377186090620000577",812
"1377186785620000116",745
"1377186560620000900",1591
"1377186254620000470",862
"1377238145620000904",2787
"1377239303620000341",463
"1377239074620000294",893
"1377260211620000158",977
"1377260949620000376",768
"1377260910620000658",2099
"1377272522620000517",1156
"1377271784620000007",1268
"1377272642620000105",670
"1377272943620000453",1052
"1377272570620000146",870
"1377272898620000276",1024
"1377272927620000002",1650
"1377272085620000623",931
"1377272656620000454",1016
"1377272572620000640",523
"1377273074620000118",994
"1377325338620000320",1500
"1377325346620000672",840
"1377347270620000657",1067
"1377347231620000230",837
"1377346826620000152",832
"1377347129620000667",733
"1377358778620000137",783
"1377358722620000549",772
"1377358915620000163",936
"1377359549620000435",1062
"1377358749620000146",871
"1377359823620000684",757
"1377359375620000697",1126
"1377347074620000337",760
"1377359620620000177",897
"1377359982620000529",615
"1377395895620000233",583
"1377433543620000518",796
"1377432512620000607",3406
"1377412121620000136",519
"1377445357620000057",549
"1377446121620000686",687
"1377445949620000621",787
"1377444771620000157",1182
"1377482344620000179",587
"1377433545620000588",1042
"1377519983620000066",807
"1377519663620000151",640
"1377531558620000285",782
"1377531482620000429",824
"1377532232620000386",952
"1377531370620000516",786
"1377532748620000148",681
"1377530456620000574",2699
"1377531808620000662",956
"1377532525620000507",706
"1377532551620000285",731
"1377519148620000004",3099
"1377531783620000184",930
"1377568479620000310",475
"1377584778620000484",864
"1377583142620000455",2966
"1377584357620000662",821
"1377604535620000207",3328
"1377606392620000307",540
"1377619164620000423",764
"1377618173620000542",1037
"1377619175620000092",734
"1377616645620000419",2272
"1377618128620000594",1386
"1377618782620000612",865
"1377655129620000252",384
"1377655068620000364",561
"1377670657620000114",898
"1377670899620000434",1427
"1377671280620000075",725
"1377692152620000092",1101
"1377692471620000047",942
"1377700123620000129",5941
"1377704300620000513",795
"1377704563620000012",774
"1377705057620000258",831
"1377704496620000435",683
"1377704102620000606",1126
"1377705562620000483",572
"1377704411620000560",747
"1377705224620000431",699
"1377705197620000509",838
"1377705462620000108",971
"1377704254620000658",1098
"1377705383620000497",773
"1377704577620000303",973
"1377735814620000356",10843
"1377704461620000196",998
"1377757265620000179",858
"1377757727620000268",745
"1377779277620000640",752
"1377779186620000138",684
"1377779289620000663",657
"1377778870620000397",967
"1377790542620000621",732
"1377790711620000002",1201
"1377790842620000320",609
"1377791667620000571",958
"1377791950620000664",731
"1377791993620000697",1063
"1377791610620000623",943
"1377790897620000367",780
"1377827897620000557",506
"1377827927620000450",535
"1377843954620000077",898
"1377865141620000625",1565
"1377865543620000391",873
"1377877422620000384",948
"1377878243620000184",867
"1377877824620000623",1010
"1377877779620000514",5574
"1377877818620000364",1049
"1377914385620000037",666
"1377914270620000483",673
"1377914279620000436",650
"1377913967620000054",880
"1377930231620000173",1269
"1377929673620000116",1260
"1377929856620000195",1072
"1377929970620000224",1011
"1377929720620000506",942
"1377951776620000230",1319
"1377963331620000188",839
"1377963600620000514",825
"1377963632620000450",578
"1377964509620000243",804
"1377964521620000109",831
"1377964411620000008",1005
"1378000770620000601",604
"1377964452620000386",690
"1378016753620000359",524
"1378016996620000305",496
"1378038541620000331",649
"1378038536620000509",559
"1378038531620000320",854
"1378050227620000678",963
"1378050403620000207",1729
"1378051050620000520",504
"1378050155620000051",544
"1378050807620000307",882
"1378016972620000167",510
"1378087086620000009",612
"1377873234620000329",6747
"1377963922620000342",1396
"1378051016620000012",698
"1378103353620000341",495
"1378103019620000596",1085
"1378102645620000470",837
"1378050724620000037",1317
"1378124404620000066",1047
"1378124382620000041",1145
"1378137579620000675",1577
"1378135907620000376",1166
"1378137403620000249",589
"1378136402620000325",1126
"1378137461620000077",1436
"1378137456620000343",673
"1378137489620000039",873
"1378136141620000089",819
"1378135921620000618",946
"1378124544620000540",965
"1378189750620000279",689
"1378211048620000100",751
"1378210790620000239",944
"1378211300620000084",531
"1378211262620000594",965
"1378222768620000612",1030
"1378221530620000579",2788
"1378223733620000243",1221
"1378223437620000484",791
"1378222993620000267",742
"1378210781620000525",1086
"1378223802620000239",530
"1378223771620000616",759
"1378223185620000309",1058
"1378259022620000473",2067
"1378276066620000617",750
"1378276092620000036",946
"1378274718620000281",3044
"1378297423620000166",1309
"1378297544620000251",774
"1378297530620000372",720
"1378309025620000068",857
"1378309487620000424",736
"1378308440620000436",1929
"1378309168620000359",697
"1378310141620000346",1004
"1378309488620000541",677
"1378309252620000239",1205
"1378309783620000099",849
"1378309191620000356",1062
"1378346339620000235",459
"1378346184620000640",553
"1378346374620000231",616
"1378362190620000517",824
"1378361800620000328",1195
"1378308999620000608",782
"1378362507620000900",499
"1378383641620000032",850
"1378383716620000008",940
"1378383849620000391",681
"1378384087620000380",739
"1378383405620000098",967
"1378384164620000251",590
"1378396594620000118",640
"1378395372620000346",1040
"1378396531620000403",914
"1378395370620000330",1094
"1378395714620000018",757
"1378392482620000137",6268
"1378396519620000502",1126
"1378395566620000327",754
"1378395413620000617",1078
"1378396544620000483",749
"1378395130620000100",1232
"1378395739620000458",679
"1378448761620000242",787
"1378470256620000389",603
"1378470350620000074",599
"1378468626620000363",3267
"1378470091620000198",784
"1378482052620000158",720
"1378481074620000347",2199
"1378483100620000131",825
"1378483134620000543",1150
"1378481363620000036",1179
"1378482907620000589",1100
"1378481593620000685",951
"1378482828620000327",1197
"1378482658620000281",957
"1378482874620000496",996
"1378518631620000492",757
"1378518846620000015",580
"1378518994620000632",660
"1378556960620000497",725
"1378556838620000403",564
"1378556595620000011",1323
"1378556781620000470",771
"1378556506620000151",1116
"1378568374620000524",953
"1378568965620000542",796
"1378569073620000598",677
"1378569544620000099",798
"1378569037620000009",3165
"1378569291620000038",690
"1378568965620000197",1045
"1378565394620000607",5796
"1378569453620000524",766
"1378569211620000255",795
"1378605585620000483",669
"1378605536620000454",658
"1378605085620000251",849
"1378605463620000112",685
"1378621736620000494",623
"1378621328620000171",965
"1378621433620000089",1027
"1378643156620000527",677
"1378642614620000320",2046
"1378621433620000665",941
"1378655246620000325",1523
"1378655399620000596",835
"1378655013620000188",540
"1378655490620000674",709
"1378655565620000426",940
"1378649114620000268",9399
"1378648692620000400",9274
"1378620613620000497",2257
"1378654219620000527",957
"1378707994620000465",753
"1378707808620000005",739
"1378727709620000113",3769
"1378729590620000173",810
"1378742025620000279",1107
"1378740454620000347",1428
"1378742077620000393",1039
"1378742188620000230",911
"1378739535620000171",2374
"1378741490620000633",612
"1378742014620000617",1591
"1378741129620000280",937
"1378741295620000154",1209
"1378741482620000508",650
"1378816055620000473",981
"1378815920620000331",1273
"1378815740620000008",1242
"1378815832620000207",700
"1378827042620000607",1524
"1378827674620000663",811
"1378827454620000398",891
"1378815910620000409",581
"1378880184620000391",959
"1378880139620000463",1289
"1378880779620000060",528
"1378880430620000571",1059
"1378568004620000695",2139
"1378902416620000325",597
"1378902208620000423",785
"1378902060620000186",775
"1378902449620000594",704
"1378914882620000561",757
"1378913704620000607",883
"1378914681620000199",733
"1378913621620000406",1697
"1378913282620000261",1105
"1378914250620000669",1058
"1378914946620000343",706
"1378914518620000376",1210
"1378913828620000596",720
"1378914446620000904",1378
"1378914458620000333",992
"1378913515620000473",2050
"1378914785620000578",1213
"1378967275620000086",723
"1378966875620000178",1310
"1378913991620000296",1017
"1378915161620000499",747
"1378964847620000201",6909
