"TRIP_ID","TRAVEL_TIME"
"1372957688620000695",3555
"1372959202620000440",1242
"1372959758620000083",1534
"1372958748620000516",1426
"1373012776620000163",933
"1373012690620000455",853
"1373012797620000172",700
"1373010045620000067",4212
"1373034294620000327",982
"1373034251620000455",747
"1373033898620000334",1579
"1373034274620000207",1043
"1373046867620000065",806
"1373046010620000113",928
"1373044544620000410",2178
"1373045842620000095",777
"1373046104620000596",851
"1373045641620000539",1481
"1373047152620000230",839
"1373046752620000058",984
"1373046672620000038",984
"1373046660620000311",870
"1373081273620000307",2184
"1373082706620000455",800
"1373083053620000239",729
"1373082606620000381",943
"1373082565620000648",1346
"1373082533620000285",947
"1373082819620000671",951
"1373083009620000901",615
"1373082654620000178",723
"1373099220620000014",638
"1373099201620000591",612
"1373099288620000207",561
"1373099377620000658",581
"1373097393620000190",3140
"1373120923620000179",594
"1373120067620000343",2209
"1373132653620000101",1095
"1373133561620000347",676
"1373133249620000037",2106
"1373133214620000196",879
"1373133224620000324",637
"1373169519620000341",543
"1373168976620000280",856
"1373168831620000421",1316
"1373169374620000353",650
"1373169249620000542",932
"1373168227620000517",1564
"1373169510620000007",626
"1373168713620000113",1764
"1373168877620000334",1402
"1373207115620000625",1462
"1373219724620000611",684
"1373218955620000426",693
"1373219567620000672",1258
"1373207099620000269",762
"1373219178620000364",1554
"1373218972620000256",488
"1373218565620000458",732
"1373255580620000344",934
"1373272027620000027",837
"1373272089620000163",796
"1373272140620000166",758
"1373271865620000320",994
"1373269825620000901",4316
"1373271947620000042",893
"1373271712620000546",963
"1373271704620000499",1275
"1373271165620000360",1299
"1373271468620000514",1797
"1373271781620000123",581
"1373271646620000260",894
"1373293583620000514",2260
"1373255025620000435",1069
"1373293619620000440",936
"1373305382620000364",1002
"1373304730620000598",1162
"1373306110620000050",772
"1373304901620000372",783
"1373306195620000148",858
"1373306019620000144",892
"1373304356620000192",1717
"1373306189620000243",2020
"1373306235620000598",547
"1373304891620000524",1085
"1373304793620000473",886
"1373341828620000140",735
"1373303775620000138",2288
"1373306320620000255",1178
"1373304495620000049",1355
"1373269966620000576",3969
"1373266197620000902",20586
"1373357951620000398",707
"1373358418620000436",673
"1373358231620000190",575
"1373358514620000901",1141
"1373358308620000515",699
"1373358559620000196",754
"1373358554620000205",677
"1373379222620000207",2458
"1373380040620000363",927
"1373379643620000140",922
"1373380014620000686",860
"1373379631620000446",944
"1373379557620000245",1544
"1373379780620000391",1004
"1373379357620000186",1604
"1373379745620000662",1657
"1373391600620000517",1014
"1373380154620000027",1185
"1373391666620000276",725
"1373392778620000319",910
"1373392014620000525",1207
"1373379602620000473",900
"1373391007620000518",1350
"1373391432620000108",1427
"1373390532620000239",1854
"1373391817620000618",1464
"1373427770620000640",1578
"1373290990620000312",5086
"1373444172620000267",1243
"1373444618620000179",1036
"1373444526620000073",768
"1373444873620000113",697
"1373444556620000675",1090
"1373466310620000484",838
"1373466255620000516",644
"1373466556620000254",735
"1373478191620000006",1326
"1373478857620000276",1023
"1373478282620000315",1111
"1373477572620000243",1028
"1373477517620000195",1446
"1373478514620000321",1482
"1373515160620000483",459
"1373514791620000308",835
"1373478675620000507",743
"1373478137620000144",1593
"1373478575620000296",720
"1373524323620000432",10751
"1373531153620000330",451
"1373531125620000658",1035
"1373531217620000049",599
"1373531283620000051",910
"1373529132620000529",2786
"1373531110620000252",816
"1373529013620000206",4716
"1373550478620000206",7817
"1373552497620000588",1679
"1373564412620000633",1095
"1373565203620000268",963
"1373565481620000465",834
"1373563666620000594",2249
"1373563457620000083",1529
"1373564204620000058",1185
"1373565405620000500",722
"1373564882620000434",2277
"1373601413620000486",616
"1373563743620000606",2010
"1373564967620000166",1480
"1373564951620000095",1395
"1373564231620000516",2379
"1373616804620000574",1301
"1373617025620000446",1524
"1373617508620000686",625
"1373617766620000160",814
"1373617392620000611",974
"1373616286620000372",2171
"1373617567620000178",322
"1373617438620000006",775
"1373600716620000252",1584
"1373638479620000454",1827
"1373638760620000179",1022
"1373639298620000554",851
"1373639156620000499",784
"1373650847620000235",1759
"1373650674620000146",1431
"1373650702620000187",961
"1373651904620000687",1272
"1373650886620000603",805
"1373650667620000195",825
"1373687834620000166",648
"1373687009620000534",2520
"1373687846620000002",963
"1373687526620000367",628
"1373687392620000674",822
"1373703745620000486",1131
"1373704011620000542",587
"1373703987620000131",1106
"1373725755620000137",900
"1373725539620000633",991
"1373724409620000007",1888
"1373737887620000140",1095
"1373735467620000480",2799
"1373737420620000092",450
"1373736919620000597",1063
"1373774040620000472",829
"1373774189620000503",555
"1373774060620000036",601
"1373774219620000076",684
"1373772843620000140",2303
"1373774298620000406",888
"1373773741620000105",1038
"1373773722620000263",923
"1373790105620000391",636
"1373704020620000539",1040
"1373811835620000344",986
"1373823520620000473",1109
"1373823815620000688",781
"1373823851620000206",824
"1373824455620000500",645
"1373824437620000311",1065
"1373823857620000303",489
"1373824591620000010",567
"1373650601620000294",818
"1373876649620000330",529
"1373876252620000625",1029
"1373876734620000257",1281
"1373876666620000093",858
"1373876340620000328",908
"1373876546620000042",918
"1373898078620000108",864
"1373898482620000345",912
"1373897960620000329",788
"1373898421620000389",1914
"1373909471620000626",1551
"1373897829620000015",1794
"1373909737620000246",1291
"1373910070620000136",1447
"1373910698620000541",1407
"1373911076620000321",627
"1373946649620000395",845
"1373946423620000239",937
"1373907015620000455",6258
"1373910058620000012",716
"1373946939620000649",548
"1373909422620000172",2436
"1373963376620000267",837
"1373962733620000473",1180
"1373963003620000199",919
"1373962924620000632",867
"1373962955620000057",759
"1373962423620000288",1282
"1373960838620000038",4256
"1373963237620000071",573
"1373962911620000054",1031
"1373959112620000904",7298
"1373963050620000048",1080
"1373984020620000423",2448
"1373984517620000483",1002
"1373983885620000128",3528
"1373984958620000572",861
"1373984881620000487",830
"1373995774620000337",1088
"1373997118620000674",1079
"1373997003620000502",1047
"1373996429620000632",1147
"1373992848620000207",4989
"1373996491620000129",908
"1374033350620000488",887
"1373995959620000230",1166
"1373996199620000261",2191
"1374033253620000540",988
"1373996083620000224",2016
"1373997057620000050",1149
"1374048955620000468",984
"1374048779620000484",1597
"1374049225620000381",690
"1374049641620000080",587
"1374048899620000046",1215
"1374049711620000190",725
"1374049309620000109",729
"1374048414620000398",2629
"1374070370620000046",1641
"1374070877620000523",789
"1374071158620000075",582
"1374071219620000648",883
"1374082954620000616",1165
"1374082800620000177",837
"1374083918620000109",1089
"1374083299620000648",1259
"1374083698620000174",697
"1374068980620000423",4191
"1374083241620000267",1811
"1374083583620000158",1120
"1374083833620000260",524
"1374119700620000171",711
"1374082766620000389",670
"1374081622620000554",1900
"1374083604620000041",873
"1374083335620000383",1525
"1374082941620000557",1215
"1374135781620000288",656
"1374136154620000543",749
"1374133761620000361",2658
"1374135734620000098",1027
"1374157581620000080",1482
"1374156764620000077",1265
"1374157729620000387",1067
"1374157517620000038",903
"1374153090620000320",6455
"1374169108620000269",901
"1374169296620000360",968
"1374168680620000207",1160
"1374169449620000520",1068
"1374166813620000345",3480
"1374169802620000626",1154
"1374168782620000549",1385
"1374169993620000074",584
"1374205501620000621",1460
"1374205938620000574",762
"1374206126620000514",798
"1374205517620000179",1395
"1374170056620000044",746
"1374168184620000579",1562
"1374206100620000554",903
"1374169349620000294",911
"1374170238620000099",810
"1374157503620000443",735
"1374222185620000686",1140
"1374222348620000190",711
"1374222277620000487",725
"1374222459620000072",749
"1374221143620000672",2194
"1374222471620000440",875
"1374222310620000381",747
"1374222540620000557",872
"1374222476620000311",666
"1374168128620000226",4089
"1374243796620000351",970
"1374244164620000233",649
"1374254949620000424",1268
"1374253474620000668",3605
"1374255756620000325",1268
"1374255267620000188",1000
"1374256616620000574",807
"1374255858620000606",812
"1374255681620000177",849
"1374255018620000577",1419
"1374243273620000173",1086
"1374255521620000230",771
"1374292603620000465",580
"1374292236620000342",836
"1374292130620000658",983
"1374292593620000675",442
"1374292507620000391",840
"1374292466620000421",646
"1374256180620000383",833
"1374256407620000027",1013
"1374308282620000140",1017
"1374255578620000324",1586
"1374308964620000271",484
"1374308347620000076",1085
"1374330227620000657",1175
"1374330311620000359",551
"1374330501620000273",782
"1374330331620000011",629
"1374342122620000017",1306
"1374340276620000310",5327
"1374341917620000658",880
"1374341912620000009",882
"1374342035620000085",633
"1374342846620000903",532
"1374342833620000529",938
"1374379184620000320",418
"1374378822620000013",579
"1374379145620000046",689
"1374377572620000529",2309
"1374378489620000235",1002
"1374379094620000279",806
"1374256011620000516",997
"1374394831620000173",1446
"1374378682620000904",1351
"1374416433620000011",974
"1374416858620000281",632
"1374427759620000075",1202
"1374428684620000514",556
"1374428655620000320",1925
"1374428904620000409",916
"1374429040620000252",774
"1374416829620000597",629
"1374465564620000477",394
"1374480371620000607",1837
"1374480419620000289",3432
"1374481422620000523",1002
"1374481086620000497",1162
"1374480922620000326",1086
"1374481765620000246",875
"1374481495620000431",948
"1374480265620000160",2365
"1374503277620000453",1244
"1374502150620000009",1436
"1374503306620000114",598
"1374503031620000107",629
"1374514712620000685",1056
"1374514728620000617",920
"1374515898620000448",945
"1374514653620000055",886
"1374515619620000653",651
"1374515290620000160",1105
"1374551597620000632",627
"1374551805620000255",448
"1374514985620000057",876
"1374512363620000487",3443
"1374568174620000579",919
"1374514480620000608",1955
"1374568033620000356",556
"1374568031620000116",780
"1374567529620000304",977
"1374567649620000319",871
"1374567870620000607",423
"1374567962620000107",1100
"1374567592620000128",752
"1374589746620000247",897
"1374589605620000186",924
"1374589735620000272",694
"1374589750620000002",783
"1374589738620000560",570
"1374589461620000012",1011
"1374589628620000120",583
"1374602110620000314",710
"1374601337620000431",673
"1374600821620000664",786
"1374601920620000547",894
"1374601152620000328",1821
"1374602158620000393",777
"1374601557620000688",991
"1374602370620000377",726
"1374600147620000242",1628
"1374601341620000487",977
"1374602000620000109",732
"1374653727620000297",1791
"1374654334620000023",944
"1374653970620000685",1121
"1374653882620000455",2311
"1374654525620000496",616
"1374675994620000518",836
"1374675943620000392",889
"1374675742620000451",994
"1374675906620000488",925
"1374687579620000156",1017
"1374688500620000250",973
"1374687699620000153",1017
"1374688257620000343",1100
"1374687634620000363",965
"1374687460620000665",1195
"1374724622620000612",918
"1374687340620000174",1201
"1374724720620000178",668
"1374724401620000010",1528
"1374687675620000361",870
"1374740458620000272",760
"1374738481620000455",3817
"1374740488620000370",1132
"1374740977620000229",864
"1374740562620000324",626
"1374740710620000682",733
"1374740564620000089",774
"1374738436620000904",7166
"1374762325620000144",798
"1374762087620000012",1538
"1374762197620000156",764
"1374761905620000229",1513
"1374762551620000104",773
"1374761992620000426",956
"1374762139620000031",944
"1374761567620000174",1311
"1374761677620000576",1395
"1374762066620000603",762
"1374761863620000662",1578
"1374762531620000540",839
"1374774664620000015",1308
"1374774648620000325",1012
"1374773276620000076",1167
"1374762031620000233",871
"1374773546620000662",1017
"1374773779620000392",934
"1374775075620000503",543
"1374810899620000160",553
"1374810559620000686",918
"1374773691620000429",1488
"1374774124620000331",662
"1374774045620000606",712
"1374772775620000434",3162
"1374825315620000488",2470
"1374827357620000424",759
"1374826966620000486",651
"1374827118620000007",937
"1374826714620000338",820
"1374827222620000235",861
"1374848726620000607",1506
"1374848984620000160",1104
"1374848502620000406",687
"1374848907620000370",809
"1374845807620000562",6472
"1374848912620000269",718
"1374847587620000397",2171
"1374848901620000507",657
"1374859474620000206",3679
"1374860364620000458",804
"1374861134620000114",1017
"1374860674620000341",820
"1374860625620000148",801
"1374860307620000904",802
"1374859673620000340",1525
"1374859960620000388",1408
"1374897279620000463",1082
"1374896982620000367",1373
"1374895367620000360",3094
"1374896250620000904",1956
"1374897477620000003",780
"1374897248620000423",1061
"1374913639620000038",435
"1374913567620000678",608
"1374913623620000620",624
"1374913448620000037",819
"1374934927620000171",695
"1374935063620000333",1093
"1374935259620000389",913
"1374932485620000904",5488
"1374947066620000421",713
"1374946835620000026",853
"1374947614620000075",971
"1374947567620000108",918
"1374947671620000423",1045
"1374946577620000513",1079
"1374947005620000431",531
"1374946776620000900",920
"1374983971620000653",720
"1374983641620000665",1198
"1374983879620000419",518
"1374982429620000276",2082
"1374983170620000675",976
"1374983424620000007",1014
"1374981031620000611",3884
"1374983812620000252",591
"1374983617620000470",743
"1375020435620000607",3869
"1375021769620000435",642
"1374897376620000688",386
"1375032454620000695",1965
"1375033760620000005",973
"1375032891620000506",771
"1375034019620000674",651
"1375034085620000367",577
"1375070383620000577",925
"1375070369620000320",601
"1375086241620000429",882
"1375086447620000364",1013
"1375085912620000118",1042
"1375086319620000032",981
"1375107541620000280",1054
"1375107955620000688",804
"1375107976620000050",848
"1375107922620000509",1208
"1375107794620000527",788
"1375119884620000681",989
"1375120360620000066",891
"1375120209620000376",1798
"1375120754620000198",586
"1375119884620000463",778
"1375120534620000576",445
"1375119318620000131",759
"1375120504620000041",968
"1375172871620000460",723
"1375172759620000173",1075
"1375172672620000497",732
"1375172841620000633",721
"1375172738620000364",923
"1375194304620000120",853
"1375193770620000163",1184
"1375193516620000648",1864
"1375206117620000042",672
"1375205343620000470",1299
"1375206368620000454",1257
"1375206527620000174",1112
"1375207061620000158",940
"1375206808620000376",846
"1375205295620000060",1266
"1375206365620000256",1220
"1375206843620000410",765
"1375206760620000136",1249
"1375206840620000632",881
"1375205752620000436",659
"1375206801620000242",742
"1375206682620000623",684
"1375257507620000001",3717
"1375259367620000353",832
"1375259065620000180",839
"1375259328620000027",1058
"1375258170620000085",2462
"1375258712620000334",1503
"1375279071620000607",2781
"1375280868620000370",609
"1375280786620000376",1513
"1375292668620000681",576
"1375293477620000381",1135
"1375292206620000066",853
"1375292464620000260",1065
"1375292972620000529",1304
"1375292539620000039",692
"1375293273620000195",713
"1375329583620000308",485
"1375329311620000249",1150
"1375292305620000480",739
"1375292386620000187",938
"1375292500620000523",681
"1375329508620000540",885
"1375345337620000453",796
"1375345634620000345",582
"1375345301620000367",825
"1375344826620000015",1400
"1375345218620000540",773
"1375345457620000114",898
"1375345390620000195",1022
"1375366940620000648",898
"1375367275620000351",653
"1375367158620000118",1028
"1375366706620000589",3197
"1375379026620000429",1504
"1375379660620000314",744
"1375378159620000470",1289
"1375379791620000668",2082
"1375379854620000327",1067
"1375379830620000472",871
"1375378082620000159",1308
"1375379105620000346",2524
"1375378780620000331",838
"1375378845620000258",755
"1375415220620000612",1132
"1375415926620000633",609
"1375432058620000377",467
"1375431078620000523",1590
"1375432144620000476",660
"1375431988620000356",663
"1375431835620000695",673
"1375431464620000076",1313
"1375431989620000222",872
"1375453431620000386",953
"1375452734620000289",1515
"1375453414620000607",1577
"1375452439620000304",1690
"1375465426620000624",1611
"1375452850620000540",1231
"1375465851620000520",931
"1375465066620000101",1143
"1375464419620000310",1669
"1375465050620000271",893
"1375465316620000569",1792
"1375501799620000273",833
"1375502239620000633",501
"1375502296620000376",562
"1375466177620000189",987
"1375502186620000011",561
"1375466266620000676",1138
"1375502207620000569",558
"1375518198620000359",415
"1375464990620000619",1134
"1375518139620000014",827
"1375539974620000686",582
"1375539191620000589",2019
"1375552104620000588",1264
"1375552648620000178",658
"1375586700620000527",3329
"1375588592620000112",775
"1375588137620000192",1743
"1375588320620000435",527
"1375588576620000261",779
"1375587178620000276",3388
"1375551964620000452",1914
"1375603665620000596",3584
"1375638808620000146",507
"1375639134620000516",1925
"1375636469620000621",2479
"1375638834620000276",1401
"1375638279620000311",1246
"1375539959620000038",745
"1375465628620000257",1535
"1375712569620000022",1117
"1375712972620000663",634
"1375712488620000381",1430
"1375725554620000640",487
"1375721897620000486",5862
"1375724937620000426",1002
"1375724010620000311",1302
"1375724818620000116",1321
"1375760827620000314",1275
"1375776524620000235",1489
"1375777623620000086",750
"1375723400620000685",1827
"1375777711620000432",394
"1375799383620000554",1558
"1375799023620000363",1488
"1375798414620000367",1268
"1375799349620000046",646
"1375798990620000452",873
"1375798454620000030",4487
"1375798587620000697",1443
"1375811722620000513",924
"1375810935620000349",544
"1375811247620000207",1306
"1375810891620000178",903
"1375810627620000216",1144
"1375810756620000304",873
"1375847865620000529",657
"1375844806620000010",4365
"1375847919620000663",870
"1375864184620000432",774
"1375847970620000686",545
"1375863755620000167",1020
"1375863781620000343",1110
"1375864181620000611",504
"1375858203620000334",10848
"1375863967620000206",937
"1375885411620000080",871
"1375885314620000625",1143
"1375885706620000598",689
"1375884749620000607",1865
"1375885501620000216",803
"1375885321620000657",749
"1375885457620000031",917
"1375896892620000523",979
"1375897205620000015",1703
"1375897295620000044",904
"1375897962620000574",1401
"1375897587620000398",1107
"1375897947620000623",924
"1375897192620000612",1526
"1375862336620000534",2313
"1375934194620000621",585
"1375934221620000360",662
"1375896498620000008",1279
"1375934317620000252",466
"1375949977620000560",885
"1375971262620000255",1043
"1375971885620000334",500
"1375948815620000502",4331
"1375969913620000331",2910
"1375984094620000525",911
"1375983352620000543",1272
"1375983380620000245",1565
"1375984722620000680",1017
"1375984262620000674",954
"1375983885620000901",1869
"1375984383620000597",632
"1375984460620000173",1002
"1375984383620000006",1049
"1375984772620000431",1472
"1376020403620000112",1212
"1375982441620000693",2024
"1376020262620000409",681
"1376020489620000249",1054
"1376036447620000398",994
"1376036751620000152",751
"1376036659620000476",615
"1376036739620000126",623
"1376036779620000116",656
"1376020162620000192",1329
"1376036339620000578",2172
"1376036803620000012",1024
"1376058228620000364",828
"1376057322620000267",2842
"1376058369620000128",1006
"1376057883620000178",1026
"1376058261620000393",1033
"1376054932620000100",6504
"1376070127620000452",863
"1376070792620000307",945
"1376069687620000107",853
"1376070194620000359",1539
"1376070896620000387",730
"1376070845620000674",786
"1376068097620000192",2787
"1376070949620000328",1122
"1375981643620000520",8003
"1376107044620000011",560
"1376106646620000525",752
"1376070580620000507",2476
"1376071098620000044",993
"1376122972620000492",737
"1376121253620000276",9233
"1376121917620000561",2442
"1376144396620000129",1029
"1376144922620000603",1343
"1376106487620000387",965
"1376157486620000676",535
"1376157047620000542",906
"1376155919620000249",1077
"1376156174620000497",1000
"1376156277620000604",1129
"1376157562620000454",629
"1376155905620000440",2562
"1376193247620000245",667
"1376193547620000648",731
"1376193263620000395",869
"1376193434620000104",995
"1376208943620000648",1263
"1376193438620000081",799
"1376204255620000658",14947
"1376231035620000120",701
"1376231150620000668",774
"1376243495620000345",837
"1376242908620000665",581
"1376243845620000525",765
"1376243941620000688",665
"1376243380620000108",1110
"1376242974620000233",878
"1376243619620000393",796
"1376295984620000136",854
"1376295415620000692",1116
"1376295943620000099",802
"1376296123620000107",1832
"1376317329620000434",1135
"1376317287620000256",838
"1376317574620000136",1419
"1376329242620000050",994
"1376329115620000495",1821
"1376330298620000591",1030
"1376329660620000524",978
"1376365505620000108",2342
"1376329189620000136",1607
"1376381530620000649",1392
"1376382584620000269",555
"1376382450620000515",565
"1376382443620000451",715
"1376382580620000684",689
"1376404141620000572",837
"1376415835620000367",903
"1376415428620000453",856
"1376415731620000598",968
"1376416603620000230",863
"1376415399620000199",1144
"1376416681620000118",1385
"1376413857620000260",3579
"1376279742620000496",1473
"1376416032620000171",1035
"1376416292620000429",1080
"1376414925620000021",1820
"1376468619620000574",2242
"1376416008620000018",1730
"1376468241620000904",3849
"1376468754620000213",899
"1376468357620000602",810
"1376468782620000579",640
"1376468741620000104",605
"1376490318620000359",660
"1376489970620000114",882
"1376489822620000667",928
"1376490261620000611",676
"1376490184620000460",1069
"1376490193620000281",1130
"1376490330620000038",695
"1376501384620000680",2260
"1376501693620000188",951
"1376502802620000680",1376
"1376501923620000038",792
"1376502504620000160",1302
"1376502216620000682",793
"1376498171620000403",6852
"1376502451620000310",1332
"1376501488620000665",2345
"1376502511620000480",1038
"1376538957620000285",737
"1376538365620000406",1873
"1376555005620000032",919
"1376587997620000229",1569
"1376587893620000310",1347
"1376589409620000492",847
"1376588283620000560",943
"1376588620620000195",717
"1376641741620000663",667
"1376640787620000665",1128
"1376641476620000116",714
"1376641113620000595",998
"1376663215620000076",719
"1376662466620000518",1564
"1376662469620000395",1320
"1376623767620000239",2651
"1376662450620000224",3127
"1376663247620000576",966
"1376662969620000569",907
"1376662956620000309",1171
"1376674294620000128",1035
"1376675513620000667",1341
"1376675667620000086",915
"1376675534620000343",805
"1376675675620000243",879
"1376674905620000359",1037
"1376675168620000389",1036
"1376727949620000361",401
"1376728084620000504",1164
"1376728068620000503",680
"1376744871620000607",6702
"1376749075620000005",1649
"1376762250620000576",792
"1376762286620000617",913
"1376762384620000171",705
"1376761972620000146",1295
"1376762071620000093",850
"1376760913620000504",642
"1376762158620000662",816
"1376814239620000158",738
"1376835977620000239",987
"1376831829620000574",7965
"1376848590620000285",729
"1376848186620000349",893
"1376848551620000307",638
"1376848677620000080",621
"1376847631620000574",708
"1376848523620000500",813
"1376848560620000233",660
"1376884632620000398",749
"1376847870620000440",867
"1376884356620000616",758
"1376900281620000229",1135
"1376900266620000672",793
"1376900915620000051",876
"1376900629620000618",665
"1376900681620000484",762
"1376922113620000591",627
"1376922193620000431",782
"1376933850620000055",743
"1376934530620000495",1427
"1376932382620000607",4056
"1376934159620000269",853
"1376933821620000541",895
"1376934720620000500",1107
"1376933419620000051",2569
"1376970939620000037",640
"1376970830620000179",1102
"1376933492620000239",1296
"1376934922620000331",784
"1376933748620000166",1136
"1376934659620000669",742
"1376985725620000904",4766
"1376987166620000604",860
"1376986900620000006",848
"1376987182620000279",696
"1376986318620000902",12922
"1376987283620000678",1094
"1376987022620000574",1350
"1376985904620000163",3204
"1376935054620000615",955
"1377008344620000523",1056
"1377008527620000570",781
"1377008397620000363",1772
"1377008701620000120",819
"1377008341620000041",834
"1377021281620000561",888
"1377021053620000363",819
"1377021377620000315",897
"1377020552620000160",699
"1377021454620000188",806
"1377021240620000113",711
"1377056359620000434",1450
"1377020150620000114",608
"1377019406620000094",1648
"1377073272620000114",896
"1377095258620000260",805
"1377094659620000327",882
"1377094848620000543",824
"1377094935620000560",648
"1377095228620000569",831
"1377094473620000481",1158
"1377106898620000311",1713
"1377106841620000671",809
"1377092172620000333",6568
"1377095340620000570",1009
"1377107545620000561",1200
"1377106502620000497",1073
"1377106187620000279",1095
"1377159974620000107",476
"1377160002620000549",575
"1377159806620000598",600
"1377159737620000138",1344
"1377181224620000680",1061
"1377181668620000499",898
"1377181552620000297",1639
"1377181658620000426",728
"1377180798620000137",4470
"1377193797620000516",1074
"1377192837620000243",1166
"1377193908620000454",724
"1377194050620000557",896
"1377193003620000515",921
"1377227899620000554",4424
"1377246279620000618",983
"1377245251620000085",1370
"1377268137620000569",948
"1377267914620000387",715
"1377267392620000541",1072
"1377267890620000118",641
"1377267422620000243",2414
"1377267986620000460",949
"1377267493620000648",921
"1377280368620000557",681
"1377280721620000243",1457
"1377280632620000481",1107
"1377316600620000685",754
"1377316464620000005",713
"1377316436620000663",763
"1377278830620000085",1397
"1377268037620000226",1184
"1377278086620000446",3960
"1377332451620000038",765
"1377332588620000640",923
"1377353945620000196",1070
"1377354574620000686",624
"1377354497620000344",902
"1377366523620000520",888
"1377366497620000572",1152
"1377366726620000640",1189
"1377365281620000037",1420
"1377402468620000483",832
"1377402738620000233",577
"1377366383620000671",1264
"1377419205620000158",629
"1377419001620000516",570
"1377418515620000621",1139
"1377413631620000658",14770
"1377440318620000249",991
"1377439055620000400",3259
"1377440393620000276",875
"1377448624620000663",6321
"1377453249620000047",584
"1377453048620000137",711
"1377452359620000904",756
"1377453171620000591",1682
"1377453093620000680",2099
"1377453436620000678",951
"1377453307620000345",722
"1377366453620000579",1152
"1377505117620000229",1162
"1377505661620000255",874
"1377505521620000280",936
"1376761136620000407",1899
"1377505721620000068",970
"1377505031620000042",1050
"1377504795620000286",1798
"1377504074620000387",3481
"1377526651620000207",1350
"1377527359620000310",863
"1377527237620000068",752
"1377536504620000239",3506
"1377526987620000618",755
"1377539480620000364",1560
"1377539691620000215",778
"1377539829620000607",819
"1377539570620000658",606
"1377538654620000434",891
"1377575968620000395",592
"1377538997620000320",726
"1377537917620000615",2286
"1377539024620000349",813
"1377538998620000384",673
"1377592044620000534",976
"1377589039620000455",5581
"1377526829620000458",873
"1377591490620000085",2140
"1377613518620000664",977
"1377613475620000487",573
"1377613454620000410",1076
"1377613491620000406",921
"1377613038620000360",1276
"1377625187620000146",658
"1377625079620000607",835
"1377625131620000680",807
"1377625062620000621",982
"1377625245620000235",927
"1377661614620000409",1238
"1377662298620000066",724
"1377613021620000574",1593
"1377678308620000605",1281
"1377539623620000648",1034
"1377678035620000255",925
"1377678517620000446",624
"1377678580620000198",489
"1377625956620000426",1085
"1377678420620000367",595
"1377678101620000541",1160
"1377677869620000279",966
"1377699331620000436",1261
"1377699913620000486",681
"1377699300620000114",1052
"1377700123620000129",1459
"1377699559620000406",1238
"1377711530620000233",991
"1377712504620000075",481
"1377712050620000076",1052
"1377711762620000657",1418
"1377712173620000594",903
"1377748168620000260",1138
"1377748560620000171",748
"1377764329620000042",730
"1377764601620000604",719
"1377764824620000676",708
"1377764562620000434",756
"1376498899620000172",9476
"1377764933620000129",760
"1377764292620000574",1966
"1377786477620000329",1130
"1377786374620000626",1008
"1377786228620000128",837
"1377781653620000904",9321
"1377786386620000472",996
"1377786472620000040",525
"1377786524620000497",492
"1377786409620000370",689
"1377797711620000502",808
"1377798171620000267",841
"1377797332620000572",1109
"1377798442620000095",927
"1377798104620000120",597
"1377799183620000140",857
"1377799014620000480",953
"1377798785620000067",757
"1377798980620000179",1456
"1377834841620000249",684
"1377834645620000081",770
"1377798039620000446",659
"1377797592620000258",904
"1377796209620000695",4418
"1377851337620000268",747
"1377850655620000260",1648
"1377851232620000151",685
