"TRIP_ID","LATITUDE","LONGITUDE"
"1372873145620000352",41.1554019928,-8.6250778389
"1372872799620000467",41.1581851196,-8.65301273346
"1372873472620000006",41.1484790293,-8.62122711182
"1372871246620000381",41.1656991831,-8.59502351125
"1372872673620000521",41.1635866547,-8.62421060562
"1372873161620000686",41.143378226,-8.61285372893
"1372873263620000497",41.1498405075,-8.61757099152
"1372873237620000658",41.1629716492,-8.66861074448
"1372873548620000108",41.1782145691,-8.63718591054
"1372874199620000586",41.1575089264,-8.60378162384
"1372873995620000304",41.1588942719,-8.58371377945
"1372909611620000171",41.2362444753,-8.66998072538
"1372910063620000112",41.1882864634,-8.61080867767
"1372873453620000669",41.1618407694,-8.59894843419
"1372872534620000383",41.1793042755,-8.60645484924
"1372926184620000455",41.1393705368,-8.61857564449
"1372926089620000579",41.17118536,-8.64590036074
"1372926558620000480",41.1650786591,-8.63108232498
"1372926414620000476",41.1566870117,-8.60284393311
"1372926391620000325",41.1622529629,-8.6714663308
"1372925674620000684",41.1907585907,-8.60568758011
"1372925119620000224",41.2373092524,-8.66990357049
"1372926008620000337",41.1742558416,-8.66400572777
"1372947688620000118",41.1620963287,-8.61358390808
"1372946221620000235",41.1649238586,-8.61425695419
"1372947728620000454",41.1582110036,-8.66566266187
"1372946800620000577",41.1020420837,-8.55239056587
"1372947944620000308",41.1983883286,-8.62804797173
"1372948153620000345",41.161378891,-8.6290817337
"1372948074620000138",41.1585019684,-8.63228250504
"1372948145620000606",41.1601515198,-8.62901102066
"1372959510620000524",41.1470218811,-8.60840694427
"1372960456620000126",41.1609268188,-8.61420444489
"1372960468620000138",41.1716635132,-8.59417938232
"1372960410620000372",41.1462103017,-8.61643744787
"1372958434620000314",41.20208992,-8.68810379028
"1372960454620000387",41.1585953903,-8.67495793343
"1372959184620000697",41.1578456434,-8.54020276388
"1372960093620000080",41.1335438728,-8.64557581902
"1372960270620000653",41.1455852763,-8.61312589645
"1372959986620000453",41.2221918933,-8.65478530725
"1372996557620000372",41.1768662516,-8.65602376938
"1372996174620000472",41.2192696037,-8.67007395935
"1372996000620000233",41.2345609659,-8.66940154634
"1372957688620000695",41.2162646484,-8.58111318588
"1372959202620000440",41.1474098206,-8.61454551697
"1372959758620000083",41.1417162704,-8.62219727516
"1372958748620000516",41.0692433167,-8.62710650444
"1373010791620000658",41.1838011932,-8.65764678955
"1373012776620000163",41.1679129028,-8.62694011688
"1373012690620000455",41.1747628784,-8.54746404966
"1373012797620000172",41.1837814077,-8.659943374
"1373010045620000067",41.198661499,-8.57068982124
"1373034294620000327",41.1717693329,-8.64247936249
"1373034251620000455",41.1531076813,-8.58784656525
"1373033898620000334",41.2169398329,-8.66226097902
"1373034274620000207",41.1498820686,-8.61761606693
"1373046867620000065",41.162338562,-8.66049313545
"1373046010620000113",41.1466436768,-8.61412015915
"1373044544620000410",41.1641446075,-8.59942907715
"1373045842620000095",41.1656148529,-8.54187551498
"1373046104620000596",41.1449851227,-8.60182575226
"1373045641620000539",41.1860003662,-8.63822290421
"1373047152620000230",41.1564549255,-8.63313423157
"1373046752620000058",41.208024826,-8.61172994614
"1373046672620000038",41.1543538666,-8.60963060379
"1373046660620000311",41.1583335368,-8.60739603996
"1373081273620000307",41.230029274,-8.65631250572
"1373082706620000455",41.1737674713,-8.64394809087
"1373083053620000239",41.1582112885,-8.61338098526
"1373082606620000381",41.1174254608,-8.60318441391
"1373082565620000648",41.1712000275,-8.6347672081
"1373082533620000285",41.1177651405,-8.62760103703
"1373082819620000671",41.1925529455,-8.6671748848
"1373083009620000901",41.1939286423,-8.62379570007
"1373082654620000178",41.16620327,-8.57486434937
"1373099220620000014",41.1595662308,-8.61071090698
"1373098878620000324",41.1485851491,-8.63853770192
"1373099201620000591",41.1530190786,-8.6395213
"1373099288620000207",41.1635536702,-8.65381336212
"1373099377620000658",41.1738180542,-8.61329906464
"1373097393620000190",41.1749835968,-8.61226148605
"1373120923620000179",41.1749904633,-8.61492760658
"1373120067620000343",41.1389234924,-8.60614639282
"1373132653620000101",41.1460020606,-8.60689654732
"1373133561620000347",41.1609215546,-8.62518255234
"1373133249620000037",41.1584880066,-8.61461547852
"1373133214620000196",41.1563170242,-8.60925235748
"1373133224620000324",41.153437895,-8.66394159275
"1373169519620000341",41.1558921051,-8.62056545258
"1373168976620000280",41.1734723663,-8.67734857559
"1373168831620000421",41.165480423,-8.64212215424
"1373169374620000353",41.1473988342,-8.62598733902
"1373169249620000542",41.2008774567,-8.64711708069
"1373168227620000517",41.1862521744,-8.67706626892
"1373169510620000007",41.1620410156,-8.59130579948
"1373168713620000113",41.168179245,-8.63108858109
"1373168877620000334",41.1962065125,-8.61710441589
"1373207115620000625",41.2077183533,-8.5891620636
"1373219724620000611",41.1630738068,-8.59302183151
"1373218955620000426",41.1600898743,-8.60513689041
"1373219567620000672",41.1672021484,-8.64225227356
"1373207099620000269",41.1793168513,-8.59965667725
"1373219178620000364",41.2140560404,-8.63503539085
"1373218972620000256",41.1714253998,-8.62088319778
"1373218565620000458",41.1476488162,-8.5947229166
"1373255580620000344",41.2099870183,-8.65939169864
"1373272027620000027",41.154147138,-8.62293775876
"1373272089620000163",41.1665087891,-8.62908964157
"1373272140620000166",41.1687942505,-8.62567016602
"1373271865620000320",41.1632613373,-8.62970350266
"1373269825620000901",41.1933135986,-8.63073665619
"1373271947620000042",41.1558875046,-8.61449655247
"1373271712620000546",41.1588600922,-8.64672603607
"1373271704620000499",41.1578036499,-8.62831865311
"1373271165620000360",41.2350545425,-8.67045666154
"1373271468620000514",41.1631824493,-8.6221692276
"1373271781620000123",41.1800534471,-8.60202696164
"1373271646620000260",41.1687902069,-8.63790636063
"1373293583620000514",41.163407135,-8.62069412231
"1373255025620000435",41.2339848071,-8.66615574717
"1373293619620000440",41.1740452576,-8.63172199249
"1373305382620000364",41.155345459,-8.61441965103
"1373304730620000598",41.1674125671,-8.56736911774
"1373306110620000050",41.1538534037,-8.60357008616
"1373304901620000372",41.1822316851,-8.66913020634
"1373306195620000148",41.1769610977,-8.59597254753
"1373306019620000144",41.1578607178,-8.65589427948
"1373304356620000192",41.1493654633,-8.61396858215
"1373306189620000243",41.1294182587,-8.60737337112
"1373306235620000598",41.158056488,-8.60492420197
"1373304891620000524",41.147599063,-8.6141052004
"1373304688620000671",41.1700627391,-8.67068698247
"1373304793620000473",41.1473949759,-8.61234228861
"1373341828620000140",41.1613072968,-8.66926354726
"1373303775620000138",41.1685660553,-8.57513719559
"1373306320620000255",41.1547097015,-8.62992256165
"1373304495620000049",41.2022164917,-8.55917920113
"1373269966620000576",41.0141772461,-8.59190816879
"1373266197620000902",41.152279129,-8.56511855125
"1373357951620000398",41.1496367092,-8.58627693785
"1373358418620000436",41.1427020264,-8.61572576523
"1373358231620000190",41.1577893651,-8.66327608871
"1373358514620000901",41.1911429596,-8.62938322067
"1373358308620000515",41.1499570465,-8.60366463979
"1373358559620000196",41.1595024109,-8.61170793533
"1373358554620000205",41.1623514557,-8.6296762085
"1373379222620000207",41.1597099304,-8.6268428421
"1373380040620000363",41.1659449768,-8.62351293564
"1373379643620000140",41.1776091766,-8.6577772522
"1373380014620000686",41.1700262451,-8.63437761307
"1373379631620000446",41.1523376211,-8.63735893885
"1373379557620000245",41.210370547,-8.63326432864
"1373379780620000391",41.163009491,-8.61733901978
"1373379357620000186",41.1557004801,-8.60059169769
"1373379745620000662",41.1556092093,-8.60525482105
"1373391600620000517",41.1609861374,-8.64952068806
"1373380154620000027",41.1795485687,-8.6397246933
"1373391666620000276",41.1712717183,-8.64699379603
"1373392778620000319",41.15563591,-8.62959264755
"1373392014620000525",41.1556083679,-8.66496875127
"1373379602620000473",41.1553461456,-8.61913379669
"1373391007620000518",41.0834204102,-8.63485092163
"1373391432620000108",41.1584712219,-8.60578227997
"1373390532620000239",41.1609857941,-8.54634885788
"1373391817620000618",41.1831124878,-8.68427377701
"1373427770620000640",41.1286719259,-8.59872687658
"1373290990620000312",41.174786911,-8.59107753754
"1373444172620000267",41.1580215454,-8.61289287567
"1373444618620000179",41.2020634969,-8.64889612198
"1373444526620000073",41.1484335302,-8.59031502469
"1373444873620000113",41.1676418813,-8.64085769018
"1373444556620000675",41.1853827286,-8.6120574983
"1373444986620000226",41.1520778656,-8.62205291748
"1373466310620000484",41.1651181793,-8.64995670319
"1373466255620000516",41.1448804779,-8.57162478898
"1373466556620000254",41.1482480621,-8.61220712662
"1373478191620000006",41.1477750842,-8.61237225215
"1373478857620000276",41.1741712189,-8.65049669266
"1373478282620000315",41.1597816467,-8.61735246658
"1373477572620000243",41.1808029992,-8.59971883172
"1373477517620000195",41.1553245544,-8.64376874447
"1373477465620000360",41.1826648331,-8.65071615855
"1373478514620000321",41.1528481293,-8.61011367798
"1373515160620000483",41.1699190521,-8.61687941233
"1373514791620000308",41.2134899394,-8.67139282227
"1373478675620000507",41.1488275528,-8.61661753337
"1373478137620000144",41.1299461365,-8.64147371292
"1373478575620000296",41.1635780551,-8.64194872973
"1373524323620000432",41.3742225647,-8.15200448036
"1373531395620000269",41.1644512939,-8.63089471817
"1373531153620000330",41.1444250615,-8.62266380628
"1373531125620000658",41.1931919861,-8.63825826645
"1373531217620000049",41.1648351288,-8.59736954689
"1373531283620000051",41.1473642349,-8.61692142487
"1373529132620000529",41.1628532257,-8.63465966415
"1373531110620000252",41.1979551315,-8.61191669464
"1373529013620000206",41.1706620026,-8.62703979492
"1373550478620000206",41.1499653625,-8.60245168686
"1373552497620000588",41.1546562195,-8.62915161133
"1373564412620000633",41.1538742065,-8.6192615509
"1373565203620000268",41.1634107971,-8.63818567276
"1373565481620000465",41.1587454987,-8.64386167526
"1373563666620000594",41.1872414525,-8.59250521978
"1373563457620000083",41.1951755524,-8.68731864929
"1373564204620000058",41.1711063385,-8.60969018936
"1373565405620000500",41.1553959656,-8.61496471405
"1373564882620000434",41.1718969727,-8.63040688515
"1373601413620000486",41.152886734,-8.61886787415
"1373563743620000606",41.1833797455,-8.64297950745
"1373564967620000166",41.1558289337,-8.62026102066
"1373564951620000095",41.1648459625,-8.64333539963
"1373564231620000516",41.1468141683,-8.62798456192
"1373616804620000574",41.1793974101,-8.60091580009
"1373617025620000446",41.1602535248,-8.65330257416
"1373617508620000686",41.1573189672,-8.594684515
"1373617766620000160",41.1633156204,-8.61692695618
"1373617392620000611",41.1652194468,-8.59047464371
"1373616286620000372",41.1604683685,-8.64337409973
"1373617567620000178",41.1474451931,-8.61732169031
"1373617438620000006",41.1694312286,-8.60222896576
"1373600716620000252",41.2091971207,-8.6456179142
"1373638877620000189",41.1709452057,-8.66941059113
"1373638479620000454",41.165539856,-8.5674621582
"1373638760620000179",41.1680235291,-8.59608585358
"1373639298620000554",41.1626301956,-8.61569367886
"1373639156620000499",41.1920059713,-8.61385292689
"1373650847620000235",41.1382605743,-8.62867153168
"1373650674620000146",41.1590410614,-8.66884174347
"1373650702620000187",41.1598480988,-8.64909305573
"1373651904620000687",41.1687051392,-8.61575265884
"1373650886620000603",41.1708176422,-8.65919098854
"1373650667620000195",41.1638120524,-8.63351043701
"1373687834620000166",41.1775559998,-8.61145095825
"1373687361620000273",41.1719128164,-8.58106842359
"1373687009620000534",41.1937266998,-8.62710206477
"1373687846620000002",41.1876790619,-8.64239008586
"1373687526620000367",41.1652707825,-8.59661032677
"1373687392620000674",41.150781676,-8.61208641529
"1373703745620000486",41.1595961761,-8.6252314949
"1373704011620000542",41.1566274643,-8.64915192604
"1373703987620000131",41.1603183746,-8.61953645706
"1373725755620000137",41.1591892242,-8.61326850891
"1373725539620000633",41.1543507385,-8.6304275322
"1373724409620000007",41.1399867249,-8.60938896179
"1373737887620000140",41.1698214722,-8.62378824234
"1373735467620000480",41.1621606445,-8.63211114883
"1373737420620000092",41.1700200653,-8.60126239141
"1373736919620000597",41.145375061,-8.61258045673
"1373774040620000472",41.1618808746,-8.61757827759
"1373774189620000503",41.164848938,-8.62451726913
"1373774060620000036",41.1597237167,-8.59968404293
"1373774219620000076",41.2208228683,-8.65847940445
"1373772843620000140",41.1534489441,-8.6329904747
"1373774298620000406",41.1803244781,-8.62863039017
"1373774394620000338",41.1604997253,-8.64616716385
"1373773741620000105",41.1450764465,-8.58275745392
"1373773722620000263",41.1898184204,-8.57143777847
"1373790105620000391",41.1327810001,-8.6155261747
"1373704020620000539",41.1612461472,-8.62833562851
"1373811835620000344",41.1469878278,-8.62158926555
"1373823520620000473",41.198321228,-8.65172261429
"1373823815620000688",41.1556156413,-8.61097031911
"1373824081620000263",41.1589196777,-8.63044775009
"1373823851620000206",41.1551701736,-8.61966316223
"1373824455620000500",41.1507675934,-8.62237731934
"1373824437620000311",41.1492809296,-8.61650428772
"1373823857620000303",41.1596456909,-8.61970611572
"1373824591620000010",41.1724510193,-8.6249672699
"1373725303620000068",41.1507500458,-8.60086370468
"1373650601620000294",41.1576581383,-8.64978070259
"1373876297620000492",41.1650941213,-8.60481134415
"1373876649620000330",41.1806657155,-8.66418961684
"1373876252620000625",41.1492532603,-8.62115450223
"1373876734620000257",41.1499554443,-8.61346071243
"1373876666620000093",41.1585642815,-8.59157976627
"1373876340620000328",41.1530841064,-8.6121594429
"1373876546620000042",41.1521060944,-8.60935606003
"1373898078620000108",41.1550086721,-8.61052558581
"1373898482620000345",41.153314743,-8.63207368851
"1373897960620000329",41.1495472285,-8.60689861107
"1373898421620000389",41.1759532166,-8.62537029266
"1373909471620000626",41.170144577,-8.62199136734
"1373897829620000015",41.1460428047,-8.61356003284
"1373909737620000246",41.1466838837,-8.614100914
"1373910070620000136",41.1852709707,-8.65947029177
"1373910698620000541",41.1738990021,-8.63830856323
"1373911076620000321",41.1452765401,-8.60506165663
"1373946649620000395",41.1753296153,-8.60482512156
"1373946423620000239",41.2337861844,-8.66928470217
"1373907015620000455",41.1616300201,-8.59682868958
"1373910058620000012",41.1566553497,-8.62669548035
"1373946939620000649",41.1716273499,-8.55259609222
"1373909422620000172",41.1624688466,-8.65246185939
"1373963376620000267",41.1583326721,-8.62607433319
"1373962733620000473",41.1573263397,-8.60829583931
"1373963003620000199",41.1508573151,-8.61558328629
"1373962924620000632",41.1723059692,-8.61411470032
"1373962955620000057",41.154858017,-8.60857131958
"1373962423620000288",41.1814231873,-8.65889513016
"1373960838620000038",41.1588018036,-8.62916980743
"1373911191620000619",41.1665370496,-8.60249224027
"1373963237620000071",41.1619268036,-8.63458240509
"1373962911620000054",41.1751355743,-8.62092250824
"1373959112620000904",41.1835018158,-8.63170259476
"1373963050620000048",41.1666085815,-8.61606887817
"1373984020620000423",41.1887724304,-8.6531583786
"1373984517620000483",41.1306047821,-8.59903697968
"1373983885620000128",41.1806109619,-8.64759384155
"1373984958620000572",41.182191925,-8.61994010925
"1373984881620000487",41.1606684875,-8.62291980743
"1373995774620000337",41.1807105332,-8.65359287517
"1373997118620000674",41.1718081411,-8.64590597788
"1373997003620000502",41.1473674774,-8.60937177658
"1373996429620000632",41.1748310852,-8.62578895569
"1373992848620000207",41.1476618195,-8.616492939
"1373996491620000129",41.1819904327,-8.61030971527
"1373997593620000199",41.1619311523,-8.61441841125
"1374033350620000488",41.2246663104,-8.65998840309
"1373995959620000230",41.2092889277,-8.67370134989
"1373996199620000261",41.1497351837,-8.59826196671
"1374033253620000540",41.1604815801,-8.61489017169
"1373996083620000224",41.0879858398,-8.62922988892
"1373997057620000050",41.1665936025,-8.59460336049
"1374048955620000468",41.1801527643,-8.59571101684
"1374048779620000484",41.1133078957,-8.54014526844
"1374049225620000381",41.179190801,-8.67995733897
"1374049641620000080",41.1635993576,-8.64130851428
"1374048899620000046",41.1356040332,-8.62357306163
"1374049711620000190",41.1609144592,-8.62274539948
"1374049309620000109",41.1901887894,-8.60855734825
"1374048414620000398",41.1591107178,-8.63769170761
"1374070370620000046",41.1566765594,-8.61490779877
"1374070877620000523",41.1731167793,-8.62733277798
"1374071158620000075",41.151936264,-8.62091459274
"1374071054620000104",41.1736904399,-8.66066197713
"1374071219620000648",41.164644928,-8.62717697144
"1374082954620000616",41.1559875488,-8.62280587196
"1374082800620000177",41.1621143341,-8.60990001678
"1374083918620000109",41.1780734253,-8.61228630066
"1374083299620000648",41.2084218597,-8.63270565033
"1374083698620000174",41.1513726552,-8.60957211812
"1374068980620000423",41.3522881317,-8.66121440887
"1374082513620000119",41.1620789998,-8.64428545443
"1374083241620000267",41.1570237732,-8.62729019165
"1374083583620000158",41.182400589,-8.62774885178
"1374083833620000260",41.1418501282,-8.58720287959
"1374119700620000171",41.1689682007,-8.63139184952
"1374082766620000389",41.1860831408,-8.65704254314
"1374081622620000554",41.1825489044,-8.56045549393
"1374083604620000041",41.1486170006,-8.6154054594
"1374083335620000383",41.155918808,-8.59642498016
"1374082941620000557",41.1836964391,-8.60084995333
"1374135781620000288",41.1483965414,-8.62293353941
"1374136154620000543",41.1671744919,-8.63411953926
"1374133761620000361",41.213562692,-8.64490643024
"1374135734620000098",41.1770785904,-8.58869140625
"1374157581620000080",41.1587612457,-8.59694069672
"1374156764620000077",41.148073082,-8.61303933144
"1374157729620000387",41.1565357208,-8.62846492767
"1374157517620000038",41.1858700053,-8.62409016609
"1374153090620000320",41.1478549194,-8.62143894196
"1374169108620000269",41.1629064941,-8.64537628174
"1374169296620000360",41.1462001038,-8.61466362
"1374168680620000207",41.1474301147,-8.61074655533
"1374169449620000520",41.1526722717,-8.6029442215
"1374166813620000345",41.1635430145,-8.61487775803
"1374169802620000626",41.1699382401,-8.65395625114
"1374168782620000549",41.2339572906,-8.63669288635
"1374169993620000074",41.182939389,-8.65597204616
"1374205501620000621",41.227053193,-8.61166244931
"1374205938620000574",41.1417422812,-8.597791699
"1374206126620000514",41.1886704254,-8.64909936905
"1374205517620000179",41.1715709686,-8.5817358621
"1374170056620000044",41.1574172465,-8.64699885686
"1374168184620000579",41.2270913598,-8.66405951154
"1374206100620000554",41.1888056946,-8.62471225739
"1374169349620000294",41.1604201508,-8.6539259243
"1374170238620000099",41.1734436798,-8.62619403839
"1374157503620000443",41.1640344365,-8.62032755852
"1374222185620000686",41.1703027005,-8.59442440881
"1374222348620000190",41.158743337,-8.60243329684
"1374222277620000487",41.1547826131,-8.59517883937
"1374222459620000072",41.1523212433,-8.61522619247
"1374221143620000672",41.1778046417,-8.61440731049
"1374222471620000440",41.1595910263,-8.61612550735
"1374222310620000381",41.1524032593,-8.60166891098
"1374222540620000557",41.1633441162,-8.6215930748
"1374222476620000311",41.1564245605,-8.61343410492
"1374168128620000226",41.1615040588,-8.59506910324
"1374243796620000351",41.1340188344,-8.60023062388
"1374244164620000233",41.172866745,-8.63015348434
"1374254949620000424",41.156497345,-8.60613912582
"1374253474620000668",41.1727210236,-8.60911375046
"1374255756620000325",41.1614167023,-8.65957901001
"1374255267620000188",41.1670242055,-8.62959364573
"1374256616620000574",41.1565423584,-8.60173793793
"1374255858620000606",41.1626390076,-8.62529096603
"1374255681620000177",41.1616531372,-8.61578138351
"1374255018620000577",41.1459355927,-8.61609924316
"1374243273620000173",41.1857460276,-8.63610766411
"1374255521620000230",41.1501065216,-8.61984075928
"1374292603620000465",41.1262612152,-8.62666706085
"1374292236620000342",41.1560530421,-8.60077752495
"1374292130620000658",41.1824650701,-8.67796276093
"1374292593620000675",41.1752524567,-8.59403784752
"1374292225620000678",41.1595625305,-8.65413280487
"1374292507620000391",41.1270589447,-8.62031066895
"1374292466620000421",41.1195227051,-8.60369255066
"1374256180620000383",41.147806427,-8.60274739774
"1374256407620000027",41.1567286174,-8.63248326619
"1374308282620000140",41.1332355499,-8.63206750234
"1374308246620000518",41.1314923477,-8.60636737823
"1374255578620000324",41.1337937164,-8.62952913284
"1374308964620000271",41.1650877686,-8.62314208221
"1374308347620000076",41.1483326076,-8.57039421286
"1374330227620000657",41.1980883535,-8.63216981888
"1374330311620000359",41.1448652649,-8.61068517685
"1374330501620000273",41.1598685455,-8.63237539291
"1374330331620000011",41.1521273804,-8.60989967346
"1374342122620000017",41.1515615082,-8.61344325066
"1374340276620000310",41.1151580811,-8.62584108353
"1374341917620000658",41.1604309845,-8.65990496635
"1374341912620000009",41.1492217763,-8.61970188777
"1374342035620000085",41.166419754,-8.57159478188
"1374342846620000903",41.1811551539,-8.65618310928
"1374342833620000529",41.1503078461,-8.62725952784
"1374379184620000320",41.1579500198,-8.60869650841
"1374378822620000013",41.1785975329,-8.58564825694
"1374379145620000046",41.1643938446,-8.61722799301
"1374377572620000529",41.1582914734,-8.64319944382
"1374378489620000235",41.1641386719,-8.6203227005
"1374379094620000279",41.2108560638,-8.65777237638
"1374256011620000516",41.1331862259,-8.61818192959
"1374394831620000173",41.1702833557,-8.61376680374
"1374378682620000904",41.2252894986,-8.65901245022
"1374416433620000011",41.152670428,-8.63023299185
"1374416858620000281",41.1591617737,-8.64463486481
"1374416521620000216",41.1447732401,-8.57671299206
"1374427759620000075",41.1927249908,-8.57097536904
"1374428684620000514",41.1612815857,-8.61834991455
"1374428655620000320",41.1369541016,-8.62917188263
"1374428904620000409",41.1506939538,-8.60351673762
"1374429040620000252",41.1738950348,-8.5830210495
"1374416829620000597",41.1578759003,-8.64552581787
"1374465564620000477",41.1725786591,-8.60765455246
"1374480371620000607",41.1571092478,-8.61902111689
"1374480944620000361",41.2372672194,-8.67012856811
"1374480419620000289",41.1689138794,-8.63027875519
"1374480660620000381",41.1531284078,-8.63594202042
"1374481422620000523",41.1686789703,-8.62274484634
"1374481086620000497",41.1669842021,-8.62514765422
"1374480922620000326",41.1557443478,-8.59276951949
"1374481765620000246",41.157435379,-8.61400020599
"1374481495620000431",41.1775734711,-8.63050079346
"1374480265620000160",41.2053612264,-8.54013747533
"1374503277620000453",41.1509807587,-8.59602584839
"1374502150620000009",41.1489003441,-8.59196297656
"1374503306620000114",41.1583494059,-8.6170803833
"1374503031620000107",41.1818168259,-8.60275635878
"1374515098620000216",41.1586013031,-8.60655843735
"1374514712620000685",41.1738476562,-8.59421913147
"1374514728620000617",41.1539267012,-8.61481741905
"1374515898620000448",41.1587393188,-8.61751373291
"1374514653620000055",41.1582522583,-8.61429087639
"1374515619620000653",41.1607361094,-8.6301085345
"1374515290620000160",41.1682519277,-8.65106591543
"1374551597620000632",41.1790663946,-8.60053732736
"1374551805620000255",41.1571694183,-8.60405151367
"1374514985620000057",41.1612268066,-8.63251867294
"1374512363620000487",41.1334494781,-8.62115991592
"1374568174620000579",41.1589334869,-8.62938817342
"1374514480620000608",41.1544425964,-8.545971241
"1374568033620000356",41.1512070211,-8.60352528254
"1374568031620000116",41.1576713562,-8.61938138962
"1374567529620000304",41.1770693715,-8.60281386693
"1374567649620000319",41.1477933121,-8.60694048405
"1374567870620000607",41.1480181122,-8.61260032813
"1374567962620000107",41.1570994059,-8.60176818848
"1374567592620000128",41.178185052,-8.60179449978
"1374589746620000247",41.1582203674,-8.61527881622
"1374589605620000186",41.1703115082,-8.63906383514
"1374589735620000272",41.1651081975,-8.60633224169
"1374589750620000002",41.159287262,-8.6281498909
"1374589286620000267",41.1596395416,-8.64347785378
"1374589738620000560",41.1691089376,-8.6312625885
"1374589461620000012",41.1585015869,-8.61634902954
"1374589628620000120",41.1527640228,-8.63803854752
"1374602110620000314",41.1504558563,-8.63521562576
"1374601337620000431",41.1624266815,-8.62145259857
"1374600821620000664",41.1488534866,-8.58594383897
"1374601920620000547",41.1556702423,-8.6498397541
"1374601152620000328",41.1531727854,-8.61046375275
"1374602158620000393",41.1554244995,-8.61598819733
"1374601557620000688",41.1495019341,-8.60735838413
"1374602370620000377",41.1602985382,-8.61757148743
"1374600147620000242",41.1693736013,-8.66857410431
"1374601341620000487",41.1660253143,-8.6278632164
"1374602000620000109",41.1531773885,-8.61753971736
"1374653727620000297",41.1819713974,-8.61467830658
"1374654334620000023",41.1499649811,-8.61295091629
"1374653970620000685",41.1447666168,-8.62734313965
"1374653882620000455",41.2024810918,-8.53835347335
"1374654525620000496",41.1597427368,-8.62535621643
"1374676186620000604",41.1519020844,-8.62411964417
"1374675994620000518",41.1458751221,-8.64147610855
"1374675943620000392",41.1636224874,-8.6239630572
"1374675742620000451",41.1201465988,-8.60766456604
"1374675906620000488",41.1532523346,-8.62142019272
"1374687579620000156",41.1825604502,-8.67832054615
"1374688500620000250",41.1466509247,-8.60731182098
"1374687699620000153",41.1871935806,-8.62853199959
"1374688257620000343",41.1917788696,-8.66777199745
"1374687634620000363",41.1652399445,-8.63350645065
"1374687460620000665",41.1593293381,-8.61464761257
"1374724622620000612",41.1843170929,-8.63293996175
"1374687340620000174",41.1851441193,-8.61406917572
"1374724720620000178",41.1638323212,-8.61191206932
"1374724401620000010",41.1999376297,-8.64882564545
"1374687675620000361",41.1632913208,-8.63620836258
"1374740458620000272",41.1795611872,-8.60242109764
"1374738481620000455",41.1935085297,-8.57561584473
"1374740488620000370",41.2330370407,-8.6483365097
"1374740977620000229",41.170539856,-8.61380225499
"1374740562620000324",41.147980363,-8.62001958711
"1374740710620000682",41.1556442261,-8.64504241943
"1374740564620000089",41.1612324524,-8.6435231781
"1374738436620000904",41.1212457275,-8.62571315765
